# Comments about run
# date: 20150402
# mar related:
# Looked at mar promoter libraries in MG1655 delta marR, as well as
# in MG1655 delta marRAB strains. Growth of cells was in LB media
# at 30C.
# rel related:
# After overnight growth of sorted cells (rel , where only the downstream
region after the RNAP binding site should be mutated).
# The library was PCR amplified such that the RNAP
# region should be mainly wild-type. These cells were grown in M9 glucose.
# Post analysis note: The upstream region where RNAP binds turned out to have
# some non-negligible mutation rate. This is likely due to the amount of initial
# library I input into the PCR during construction (since this library was based
# on the other full mut1 library). It still looks like the data is good.
date,promoter,strain,region,bin,sequence,voltage,gain,media,condition,fluorescence,count,fraction
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,21254.5042822,29.0,6.63969576456e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,22216.0409196,31.0,7.09760581729e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,23221.0766991,22.0,5.03701058001e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,24271.579487,31.0,7.09760581729e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,25369.6061741,18.0,4.12119047456e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,26517.3067033,15.0,3.43432539546e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,27716.928279,8.0,1.83164021091e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,28970.8197676,9.0,2.06059523728e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,30281.4362962,5.0,1.14477513182e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,31651.3440599,9.0,2.06059523728e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,33083.2253464,7.0,1.60268518455e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,34579.8837878,5.0,1.14477513182e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,36144.2498504,2.0,4.57910052728e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,37779.3865724,2.0,4.57910052728e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,39488.4955614,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,41274.923263,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,43142.1675136,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,45093.8843887,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,47133.8953616,2.0,4.57910052728e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,49266.1947861,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,51494.9577175,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,53824.5480869,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,56259.5272464,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,58804.6629,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,61464.9384384,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,64245.5626974,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,67151.980156,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,70189.8815971,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,73365.2152501,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,76684.1984375,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,80153.3297483,1.0,2.28955026364e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,83779.4017627,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,87569.5143514,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,91531.088578,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,95671.8812285,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,2,library,600,1H,LB,na,100000.0,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.25892541179,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.31587818242,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.37540745047,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.43762977461,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.50266698652,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.57064642947,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.64170120761,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.71597044662,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.79359956613,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.87474056442,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1.95955231605,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.04820088294,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.14085983953,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.2377106126,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.33894283657,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.44475472473,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.55535345739,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.67095558756,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.79178746489,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2.91808567893,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.05009752234,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.18808147512,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.33230771067,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.48305862483,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.64062938881,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.80532852711,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3.97747852164,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4.15741644312,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4.3454946111,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4.54208128376,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4.747561379,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4.96233722807,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5.1868293634,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5.42147734193,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5.66674060582,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5.92309938203,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,6.19105562259,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,6.47113398743,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,6.76388287168,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,7.06987547943,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,7.38971094605,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,7.72401551131,1.0,2.09124521105e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,8.07344374557,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,8.43867983142,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,8.82043890332,2.0,4.1824904221e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,9.21946844785,4.0,8.36498084419e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,9.63654976725,4.0,8.36498084419e-06
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,10.0724995093,20.0,4.1824904221e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,10.5281712661,26.0,5.43723754873e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,11.0044572459,35.0,7.31935823867e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,11.5022900194,30.0,6.27373563315e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,12.0226443462,58.0,0.000121292222241
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,12.5665390832,47.0,9.82885249193e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,13.1350391795,81.0,0.000169390862095
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,13.7292577619,72.0,0.000150569655195
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,14.3503583139,91.0,0.000190303314205
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,14.9995569541,91.0,0.000190303314205
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,15.6781248173,105.0,0.00021958074716
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,16.3873905436,120.0,0.000250949425326
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,17.1287428795,134.0,0.00028022685828
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,17.9036333973,144.0,0.000301139310391
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,18.7135793375,144.0,0.000301139310391
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,19.5601665789,164.0,0.000342964214612
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,20.4450527446,138.0,0.000288591839125
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,21.369970447,197.0,0.000411975306577
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,22.3367306805,151.0,0.000315778026868
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,23.3472263675,215.0,0.000449617720375
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,24.4034360648,216.0,0.000451708965586
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,25.5074278371,252.0,0.000526993793184
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,26.6613633072,273.0,0.000570909942616
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,27.8675018875,313.0,0.000654559751058
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,29.1282052048,292.0,0.000610643601626
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,30.4459417237,297.0,0.000621099827681
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,31.8232915803,308.0,0.000644103525003
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,33.2629516339,313.0,0.000654559751058
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,34.7677407477,418.0,0.000874140498218
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,36.3406053077,375.0,0.000784216954143
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,37.9846249922,387.0,0.000809311896676
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,39.7030188019,429.0,0.00089714419554
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,41.499151362,467.0,0.00097661151356
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,43.376539511,450.0,0.000941060344972
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,45.3388591862,457.0,0.000955699061449
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,47.3899526215,519.0,0.00108535626453
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,49.53383587,533.0,0.00111463369749
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,51.7747066682,537.0,0.00112299867833
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,54.1169526546,576.0,0.00120455724156
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,56.5651599611,638.0,0.00133421444465
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,59.1241221922,676.0,0.00141368176267
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,61.7988498114,696.0,0.00145550666689
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,64.5945799517,694.0,0.00145132417647
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,67.5167866695,773.0,0.00161653254814
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,70.5711916631,768.0,0.00160607632209
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,73.7637754761,844.0,0.00176501095812
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,77.1007892068,820.0,0.00171482107306
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,80.5887667481,861.0,0.00180056212671
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,84.2345375813,952.0,0.00199086544092
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,88.0452401476,942.0,0.00196995298881
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,92.0283358255,989.0,0.00206824151373
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,96.1916235406,1020.0,0.00213307011527
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,100.543255035,1046.0,0.00218744249076
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,105.09175083,1085.0,0.00226900105399
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,109.846016908,1117.0,0.00233592090074
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,114.81536215,1150.0,0.00240493199271
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,120.009516564,1170.0,0.00244675689693
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,125.438650336,1269.0,0.00265379017282
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,131.113393742,1265.0,0.00264542519198
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,137.044857965,1258.0,0.0026307864755
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,143.244656847,1330.0,0.00278135613069
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,149.724929632,1359.0,0.00284200224181
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,156.498364734,1409.0,0.00294656450237
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,163.578224578,1469.0,0.00307203921503
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,170.978371573,1572.0,0.00328743747177
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,178.713295252,1588.0,0.00332089739514
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,186.798140642,1662.0,0.00347564954076
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,195.248737919,1656.0,0.0034631020695
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,204.081633404,1739.0,0.00363667542201
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,213.314121958,1830.0,0.00382697873622
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,222.964280852,1943.0,0.00406328944507
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,233.051005153,1926.0,0.00402773827648
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,243.594044729,2109.0,0.0044104361501
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,254.614042916,2240.0,0.00468438927275
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,266.132576935,2278.0,0.00476385659077
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,278.172200147,2349.0,0.00491233500075
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,290.756486206,2548.0,0.00532849279775
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,303.91007522,2676.0,0.00559617218477
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,317.658721996,2865.0,0.00599141752965
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,332.029346467,2989.0,0.00625073193582
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,347.050086404,3132.0,0.006549780001
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,362.750352504,3372.0,0.00705167885166
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,379.160885985,3670.0,0.00767486992455
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,396.313818769,3736.0,0.00781289210848
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,414.242736403,3982.0,0.00832733843039
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,432.982743815,4162.0,0.00870376256838
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,452.570534054,4512.0,0.00943569839225
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,473.044460131,4658.0,0.00974102019306
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,494.444610116,4944.0,0.0103391163234
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,516.812885633,5299.0,0.0110815083733
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,540.193083899,5535.0,0.0115750422432
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,564.630983485,5861.0,0.012256788182
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,590.174433946,6166.0,0.0128946179713
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,616.873449511,6506.0,0.0136056413431
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,644.780307014,6755.0,0.0141263614006
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,673.94964825,7032.0,0.0147056363241
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,704.438586966,7261.0,0.0151845314774
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,736.306820689,7575.0,0.0158411824737
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,769.616747611,7714.0,0.016131865558
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,804.433588771,8069.0,0.016874257608
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,840.825515754,8252.0,0.0172569554816
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,878.863784173,8471.0,0.0177149381828
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,918.622873187,8723.0,0.018241931976
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,960.180631332,8904.0,0.0186204473592
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1003.61842895,8936.0,0.0186873672059
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1049.02131751,9118.0,0.0190679738343
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1096.47819614,9206.0,0.0192520034129
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1146.0819857,9544.0,0.0199588442942
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1197.92981071,9334.0,0.0195196827999
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1252.12318952,9454.0,0.0197706322253
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1308.76823309,9347.0,0.0195468689877
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1367.97585276,9246.0,0.0193356532214
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1429.86197742,8983.0,0.0187856557308
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1494.54778045,9205.0,0.0192499121677
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1562.15991706,9010.0,0.0188421193515
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1632.83077222,8764.0,0.0183276730296
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1706.69871989,8576.0,0.01793451893
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1783.90839396,8076.0,0.0168888963244
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1864.61097143,8179.0,0.0171042945812
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,1948.96446844,7722.0,0.0161485955197
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2037.13404964,7641.0,0.0159792046576
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2129.29235161,7211.0,0.0150799692169
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2225.61982086,6898.0,0.0144254094658
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2326.30506715,6751.0,0.0141179964198
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2431.54523281,6426.0,0.0134383417262
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2541.54637872,6064.0,0.0126813109598
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2656.52388777,5738.0,0.011999565021
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2776.70288664,5378.0,0.011246716745
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,2902.31868652,4971.0,0.0103955799441
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3033.61724391,4856.0,0.0101550867449
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3170.85564218,4619.0,0.00965946162983
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3314.30259493,4138.0,0.00865357268332
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3464.23897218,3977.0,0.00831688220434
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3620.95835025,3636.0,0.00760376758737
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3784.76758662,3349.0,0.0070035802118
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,3955.98742078,3301.0,0.00690320044167
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4134.95310219,2963.0,0.00619635956034
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4322.01504673,2785.0,0.00582411791277
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4517.53952283,2524.0,0.00527830291269
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4721.90936859,2319.0,0.00484959764442
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,4935.52474139,2184.0,0.00456727954093
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5158.80390144,1970.0,0.00411975306577
20150402,rel,MG1655,mut1_oponly_batch1_PCR,3,library,600,1H,LB,na,5392.18403067,1814.0,0.00379351881284
